orderId,customerId,customerName,orderDate,totalAmount,status,eventId
O-01325,C-00873,Vu Van Cuong,2026-07-04,4448000,SUCCESS,EV-009
O-01326,C-00247,Nguyen Van Minh,2026-07-18,3897000,SUCCESS,EV-002
O-01327,C-01420,Dang Van Trung,2026-06-19,3523000,SUCCESS,EV-003
O-01328,C-01239,Le Van Son,2026-07-01,2505000,SUCCESS,EV-007
O-01329,C-01140,Tran Van Hieu,2026-06-19,2053000,SUCCESS,EV-001
O-01330,C-01607,Phan Van Hieu,2026-06-28,4766000,SUCCESS,EV-009
O-01331,C-00112,Hoang Van Anh,2026-07-12,4752000,SUCCESS,EV-005
O-01332,C-01615,Vu Van Hieu,2026-07-09,4786000,SUCCESS,EV-006
O-01333,C-01164,Nguyen Van Son,2026-07-18,1415000,SUCCESS,EV-006
O-01334,C-00884,Vo Van Linh,2026-06-26,3041000,SUCCESS,EV-007
O-01335,C-01958,Bui Van Trung,2026-07-08,3763000,SUCCESS,EV-008
O-01336,C-00122,Pham Van Phuc,2026-06-29,889000,SUCCESS,EV-010
O-01337,C-00117,Vo Van Nam,2026-07-08,199000,SUCCESS,EV-007
O-01338,C-01830,Tran Van Thanh,2026-07-17,2251000,SUCCESS,EV-007
O-01339,C-01895,Bui Van Binh,2026-06-22,2010000,SUCCESS,EV-004
O-01340,C-01382,Nguyen Van Dung,2026-07-16,3411000,SUCCESS,EV-002
O-01341,C-00692,Bui Van Anh,2026-07-07,3422000,SUCCESS,EV-004
O-01342,C-00123,Tran Van Dung,2026-07-08,3942000,FAILED,EV-001
O-01343,C-00955,Dang Van Khanh,2026-07-14,1354000,FAILED,EV-003
O-01344,C-00274,Phan Van Hung,2026-07-13,2710000,FAILED,EV-009
O-01345,C-01613,Nguyen Van Hieu,2026-07-16,602000,SUCCESS,EV-002
O-01346,C-01384,Dang Van Linh,2026-06-19,2961000,SUCCESS,EV-007
O-01347,C-00962,Vu Van Thanh,2026-07-09,473000,FAILED,EV-001
O-01348,C-00371,Pham Van Son,2026-07-09,894000,SUCCESS,EV-002
O-01349,C-01378,Nguyen Van Cuong,2026-06-22,4344000,SUCCESS,EV-005
O-01350,C-01991,Vo Van Cuong,2026-06-21,1325000,SUCCESS,EV-007
O-01351,C-00325,Pham Van Phuc,2026-07-11,2810000,SUCCESS,EV-004
O-01352,C-01003,Dang Van Phuc,2026-07-10,125000,SUCCESS,EV-010
O-01353,C-01386,Vo Van Khanh,2026-07-10,2582000,SUCCESS,EV-002
O-01354,C-00241,Vu Van Trung,2026-07-04,3150000,SUCCESS,EV-010
O-01355,C-00805,Phan Van Cuong,2026-06-23,1724000,FAILED,EV-007
O-01356,C-00877,Tran Van Phuc,2026-06-26,1877000,SUCCESS,EV-007
O-01357,C-01278,Le Van Binh,2026-07-08,1816000,SUCCESS,EV-002
O-01358,C-01506,Vu Van Cuong,2026-07-06,3519000,SUCCESS,EV-003
O-01359,C-00102,Dang Van Hieu,2026-07-12,1812000,SUCCESS,EV-003
O-01360,C-01877,Phan Van Anh,2026-06-29,2367000,SUCCESS,EV-003
O-01361,C-00245,Le Van Khanh,2026-07-09,3410000,SUCCESS,EV-010
O-01362,C-00631,Pham Van Linh,2026-06-29,3268000,FAILED,EV-009
O-01363,C-01910,Nguyen Van Nam,2026-07-16,4439000,SUCCESS,EV-010
O-01364,C-00765,Vo Van Anh,2026-06-19,3844000,SUCCESS,EV-003
O-01365,C-00869,Phan Van Khanh,2026-07-01,3542000,SUCCESS,EV-010
O-01366,C-01741,Bui Van Dung,2026-07-01,2527000,SUCCESS,EV-004
O-01367,C-01189,Bui Van Phuc,2026-06-20,928000,SUCCESS,EV-009
O-01368,C-00768,Vo Van Trung,2026-07-17,1798000,SUCCESS,EV-002
O-01369,C-00210,Dang Van Quang,2026-07-01,2241000,SUCCESS,EV-008
O-01370,C-00548,Le Van Dung,2026-07-12,1906000,SUCCESS,EV-006
O-01371,C-00423,Le Van Cuong,2026-06-19,816000,SUCCESS,EV-002
O-01372,C-01101,Dang Van Dung,2026-06-20,821000,SUCCESS,EV-007
O-01373,C-01541,Nguyen Van Thanh,2026-07-02,2163000,SUCCESS,EV-007
O-01374,C-01636,Dang Van Son,2026-07-13,2156000,SUCCESS,EV-009
O-01375,C-01533,Hoang Van Trung,2026-06-23,2201000,SUCCESS,EV-006
O-01376,C-01051,Le Van Trung,2026-07-05,4428000,SUCCESS,EV-005
O-01377,C-00894,Bui Van Linh,2026-07-14,1545000,SUCCESS,EV-008
O-01378,C-01853,Tran Van Minh,2026-06-19,1901000,FAILED,EV-009
O-01379,C-00505,Bui Van Minh,2026-07-12,4246000,FAILED,EV-001
O-01380,C-00481,Tran Van Hung,2026-07-06,1461000,SUCCESS,EV-001
O-01381,C-01955,Phan Van Hung,2026-06-21,563000,SUCCESS,EV-008
O-01382,C-01018,Vu Van Thanh,2026-07-14,4593000,SUCCESS,EV-009
O-01383,C-01437,Nguyen Van Hieu,2026-07-11,3361000,SUCCESS,EV-009
O-01384,C-00949,Dang Van Son,2026-06-25,2131000,SUCCESS,EV-004
O-01385,C-00564,Hoang Van Nam,2026-06-20,726000,SUCCESS,EV-009
O-01386,C-01911,Nguyen Van Quang,2026-06-23,1366000,SUCCESS,EV-007
O-01387,C-01570,Vo Van Son,2026-07-13,3354000,SUCCESS,EV-003
O-01388,C-00994,Vo Van Thanh,2026-07-03,2981000,SUCCESS,EV-005
O-01389,C-00743,Bui Van Khanh,2026-06-28,2873000,SUCCESS,EV-008
O-01390,C-01222,Tran Van Nam,2026-07-14,2830000,SUCCESS,EV-004
O-01391,C-00565,Vu Van Hung,2026-07-11,4089000,SUCCESS,EV-009
O-01392,C-00419,Bui Van Minh,2026-06-19,4912000,SUCCESS,EV-010
O-01393,C-01550,Bui Van Phuc,2026-07-12,4165000,SUCCESS,EV-004
O-01394,C-01259,Nguyen Van Anh,2026-06-20,4229000,SUCCESS,EV-008
O-01395,C-01935,Dang Van Anh,2026-07-02,1478000,SUCCESS,EV-003
O-01396,C-01035,Phan Van Cuong,2026-07-13,554000,SUCCESS,EV-010
O-01397,C-00115,Bui Van Anh,2026-07-01,4205000,SUCCESS,EV-002
O-01398,C-01745,Bui Van Anh,2026-07-15,1101000,SUCCESS,EV-003
O-01399,C-00255,Vu Van Cuong,2026-06-26,4254000,SUCCESS,EV-002
O-01400,C-01395,Tran Van Khanh,2026-06-19,923000,SUCCESS,EV-001
O-01401,C-00340,Vo Van Nam,2026-06-19,3217000,FAILED,EV-007
O-01402,C-00383,Hoang Van Hung,2026-06-30,1090000,SUCCESS,EV-010
O-01403,C-00651,Bui Van Cuong,2026-06-26,506000,SUCCESS,EV-003
O-01404,C-00887,Bui Van Linh,2026-06-21,395000,SUCCESS,EV-004
O-01405,C-01762,Bui Van Son,2026-07-08,450000,SUCCESS,EV-009
O-01406,C-01169,Nguyen Van Son,2026-06-26,2936000,SUCCESS,EV-006
O-01407,C-00310,Bui Van Cuong,2026-06-20,1290000,SUCCESS,EV-009
O-01408,C-00182,Tran Van Son,2026-06-23,3979000,SUCCESS,EV-001
O-01409,C-01580,Tran Van Anh,2026-06-30,3780000,SUCCESS,EV-009
O-01410,C-01340,Bui Van Thanh,2026-06-20,3750000,SUCCESS,EV-005
O-01411,C-00749,Hoang Van Hieu,2026-06-21,1548000,SUCCESS,EV-002
O-01412,C-01401,Le Van Trung,2026-06-25,424000,SUCCESS,EV-009
O-01413,C-01822,Nguyen Van Minh,2026-06-26,3316000,SUCCESS,EV-009
O-01414,C-01093,Tran Van Thanh,2026-06-22,1822000,SUCCESS,EV-004
O-01415,C-00670,Le Van Nam,2026-06-30,1382000,SUCCESS,EV-001
O-01416,C-00659,Phan Van Cuong,2026-06-28,479000,SUCCESS,EV-001
O-01417,C-00380,Nguyen Van Anh,2026-07-08,187000,SUCCESS,EV-003
O-01418,C-00584,Pham Van Son,2026-07-06,4401000,SUCCESS,EV-008
O-01419,C-01050,Hoang Van Khanh,2026-07-10,985000,SUCCESS,EV-008
O-01420,C-00096,Tran Van Trung,2026-06-20,2935000,SUCCESS,EV-007
O-01421,C-00114,Vu Van Trung,2026-07-15,2640000,SUCCESS,EV-006
O-01422,C-01000,Hoang Van Khanh,2026-06-19,3620000,SUCCESS,EV-001
O-01423,C-01073,Tran Van Dung,2026-06-20,1491000,FAILED,EV-006
O-01424,C-01978,Bui Van Binh,2026-06-24,1322000,SUCCESS,EV-006
O-01425,C-01622,Bui Van Khanh,2026-07-15,2911000,SUCCESS,EV-009
O-01426,C-00547,Nguyen Van Anh,2026-06-24,3316000,SUCCESS,EV-002
O-01427,C-01893,Le Van Cuong,2026-07-16,3672000,SUCCESS,EV-005
O-01428,C-01541,Nguyen Van Thanh,2026-06-21,165000,SUCCESS,EV-003
O-01429,C-01680,Pham Van Cuong,2026-07-09,1260000,SUCCESS,EV-009
O-01430,C-00468,Nguyen Van Cuong,2026-07-03,4584000,SUCCESS,EV-003
O-01431,C-00673,Vu Van Quang,2026-06-22,4394000,FAILED,EV-007
O-01432,C-00680,Hoang Van Minh,2026-06-28,773000,SUCCESS,EV-005
O-01433,C-00764,Pham Van Binh,2026-07-13,3988000,SUCCESS,EV-006
O-01434,C-00899,Tran Van Anh,2026-06-23,637000,SUCCESS,EV-001
O-01435,C-01281,Nguyen Van Nam,2026-07-06,4207000,SUCCESS,EV-005
O-01436,C-00647,Vu Van Dung,2026-07-02,4488000,SUCCESS,EV-004
O-01437,C-00463,Dang Van Linh,2026-06-24,839000,SUCCESS,EV-001
O-01438,C-00488,Hoang Van Dung,2026-07-09,222000,SUCCESS,EV-008
O-01439,C-01302,Vo Van Minh,2026-07-02,3012000,SUCCESS,EV-008
O-01440,C-01318,Phan Van Linh,2026-07-12,3407000,SUCCESS,EV-010
O-01441,C-00416,Le Van Dung,2026-07-14,2606000,SUCCESS,EV-004
O-01442,C-00498,Hoang Van Quang,2026-07-17,840000,SUCCESS,EV-005
O-01443,C-00561,Dang Van Quang,2026-07-11,3662000,SUCCESS,EV-004
O-01444,C-01484,Vo Van Khanh,2026-06-29,691000,SUCCESS,EV-009
O-01445,C-01712,Tran Van Phuc,2026-06-22,4406000,SUCCESS,EV-001
O-01446,C-01623,Hoang Van Minh,2026-07-16,3283000,SUCCESS,EV-009
O-01447,C-00273,Hoang Van Phuc,2026-06-26,4147000,SUCCESS,EV-007
O-01448,C-00343,Phan Van Trung,2026-06-25,4793000,SUCCESS,EV-009
O-01449,C-00103,Hoang Van Hung,2026-06-27,3656000,SUCCESS,EV-003
O-01450,C-01742,Vu Van Thanh,2026-06-23,123000,SUCCESS,EV-001
O-01451,C-01441,Vu Van Dung,2026-07-03,1323000,FAILED,EV-003
O-01452,C-01002,Nguyen Van Minh,2026-07-13,1526000,FAILED,EV-005
O-01453,C-00923,Vu Van Nam,2026-06-28,1965000,SUCCESS,EV-008
O-01454,C-00165,Vo Van Trung,2026-07-18,1700000,SUCCESS,EV-007
O-01455,C-01970,Pham Van Phuc,2026-06-24,216000,SUCCESS,EV-007
O-01456,C-00253,Le Van Thanh,2026-06-28,267000,SUCCESS,EV-002
O-01457,C-01057,Tran Van Hung,2026-07-13,2532000,SUCCESS,EV-001
O-01458,C-01372,Bui Van Dung,2026-07-02,4976000,SUCCESS,EV-003
O-01459,C-00058,Bui Van Anh,2026-06-24,3268000,SUCCESS,EV-002
O-01460,C-00896,Vu Van Phuc,2026-07-14,3114000,SUCCESS,EV-005
O-01461,C-01172,Pham Van Binh,2026-07-04,1041000,SUCCESS,EV-006
O-01462,C-01082,Dang Van Cuong,2026-06-27,959000,SUCCESS,EV-001
O-01463,C-00818,Nguyen Van Minh,2026-07-18,3513000,SUCCESS,EV-008
O-01464,C-00597,Hoang Van Trung,2026-07-13,4881000,SUCCESS,EV-005
O-01465,C-01794,Nguyen Van Linh,2026-07-17,4152000,SUCCESS,EV-002
O-01466,C-00549,Tran Van Khanh,2026-07-07,2193000,SUCCESS,EV-006
O-01467,C-00944,Vu Van Khanh,2026-06-30,731000,SUCCESS,EV-002
O-01468,C-01455,Vu Van Nam,2026-07-01,1772000,SUCCESS,EV-008
O-01469,C-01506,Vu Van Cuong,2026-06-24,3176000,SUCCESS,EV-002
O-01470,C-01339,Nguyen Van Son,2026-07-06,4941000,SUCCESS,EV-003
O-01471,C-00335,Le Van Thanh,2026-06-20,4604000,SUCCESS,EV-008
O-01472,C-00628,Vo Van Trung,2026-07-04,3632000,SUCCESS,EV-004
O-01473,C-00185,Vu Van Son,2026-07-01,2939000,SUCCESS,EV-010
O-01474,C-00039,Tran Van Trung,2026-07-06,1942000,SUCCESS,EV-002
O-01475,C-00869,Phan Van Khanh,2026-07-11,2364000,FAILED,EV-004
O-01476,C-01748,Pham Van Trung,2026-06-19,284000,SUCCESS,EV-005
O-01477,C-00900,Le Van Phuc,2026-07-15,4594000,SUCCESS,EV-001
O-01478,C-01346,Tran Van Hieu,2026-06-21,2410000,SUCCESS,EV-010
O-01479,C-01561,Pham Van Son,2026-07-02,4773000,SUCCESS,EV-002
O-01480,C-01646,Hoang Van Trung,2026-07-03,1836000,SUCCESS,EV-006
O-01481,C-01126,Vu Van Cuong,2026-07-03,1732000,SUCCESS,EV-006
O-01482,C-00191,Hoang Van Hung,2026-07-07,4280000,SUCCESS,EV-006
O-01483,C-00987,Tran Van Dung,2026-07-13,4636000,FAILED,EV-006
O-01484,C-01252,Nguyen Van Cuong,2026-06-26,505000,SUCCESS,EV-002
O-01485,C-01821,Vu Van Quang,2026-06-21,4479000,SUCCESS,EV-009
O-01486,C-01857,Pham Van Cuong,2026-07-12,2248000,SUCCESS,EV-004
O-01487,C-01258,Vo Van Dung,2026-07-10,775000,SUCCESS,EV-003
O-01488,C-00907,Le Van Hieu,2026-06-19,2912000,SUCCESS,EV-009
O-01489,C-01306,Vu Van Linh,2026-06-23,1871000,SUCCESS,EV-004
O-01490,C-01581,Vo Van Cuong,2026-07-02,3140000,SUCCESS,EV-009
O-01491,C-00669,Pham Van Phuc,2026-06-19,496000,SUCCESS,EV-009
O-01492,C-00516,Nguyen Van Phuc,2026-07-06,3821000,SUCCESS,EV-004
O-01493,C-00953,Hoang Van Linh,2026-07-04,3908000,SUCCESS,EV-004
O-01494,C-01282,Dang Van Khanh,2026-06-26,544000,SUCCESS,EV-009
O-01495,C-01647,Nguyen Van Khanh,2026-07-12,2531000,SUCCESS,EV-007
O-01496,C-00825,Dang Van Linh,2026-06-21,1824000,SUCCESS,EV-009
O-01497,C-01400,Vo Van Hieu,2026-07-09,152000,SUCCESS,EV-003
O-01498,C-01697,Vo Van Nam,2026-06-26,4652000,SUCCESS,EV-004
O-01499,C-00106,Vo Van Khanh,2026-07-16,2086000,FAILED,EV-009
O-01500,C-01191,Pham Van Binh,2026-07-17,2988000,SUCCESS,EV-010
O-01501,C-00633,Le Van Khanh,2026-06-29,3492000,SUCCESS,EV-001
O-01502,C-01721,Phan Van Thanh,2026-06-30,4344000,SUCCESS,EV-007
O-01503,C-00748,Bui Van Phuc,2026-07-03,1996000,SUCCESS,EV-001
O-01504,C-00721,Dang Van Thanh,2026-07-18,3500000,SUCCESS,EV-005
O-01505,C-00806,Nguyen Van Binh,2026-06-28,3897000,FAILED,EV-001
O-01506,C-00324,Dang Van Nam,2026-07-13,4927000,FAILED,EV-006
O-01507,C-00058,Bui Van Anh,2026-07-04,4519000,SUCCESS,EV-009
O-01508,C-00549,Tran Van Khanh,2026-07-13,3210000,SUCCESS,EV-004
O-01509,C-01041,Tran Van Minh,2026-06-27,2757000,SUCCESS,EV-009
O-01510,C-00173,Dang Van Linh,2026-06-30,2999000,SUCCESS,EV-001
O-01511,C-01821,Vu Van Quang,2026-07-18,3222000,SUCCESS,EV-002
O-01512,C-01544,Tran Van Dung,2026-06-23,530000,SUCCESS,EV-002
O-01513,C-00099,Dang Van Son,2026-06-22,241000,SUCCESS,EV-005
O-01514,C-01531,Dang Van Nam,2026-06-20,3230000,SUCCESS,EV-007
O-01515,C-00032,Pham Van Hieu,2026-07-07,872000,SUCCESS,EV-005
O-01516,C-00956,Tran Van Khanh,2026-07-03,901000,SUCCESS,EV-003
O-01517,C-00975,Phan Van Linh,2026-07-06,1178000,SUCCESS,EV-007
O-01518,C-01924,Hoang Van Thanh,2026-06-25,3601000,SUCCESS,EV-003
O-01519,C-00416,Le Van Dung,2026-07-17,576000,SUCCESS,EV-006
O-01520,C-01944,Nguyen Van Dung,2026-07-07,4314000,SUCCESS,EV-004
O-01521,C-00732,Vu Van Phuc,2026-06-30,872000,SUCCESS,EV-005
O-01522,C-01306,Vu Van Linh,2026-07-05,3810000,SUCCESS,EV-007
O-01523,C-01550,Bui Van Phuc,2026-06-24,1782000,SUCCESS,EV-009
O-01524,C-01852,Dang Van Hieu,2026-06-29,2436000,SUCCESS,EV-010
O-01525,C-00618,Tran Van Dung,2026-07-04,2994000,SUCCESS,EV-004
O-01526,C-01664,Le Van Hieu,2026-06-21,2714000,SUCCESS,EV-007
O-01527,C-01684,Le Van Cuong,2026-06-19,2606000,SUCCESS,EV-006
O-01528,C-01714,Pham Van Khanh,2026-07-14,969000,SUCCESS,EV-002
O-01529,C-01039,Hoang Van Binh,2026-07-18,3938000,SUCCESS,EV-005
O-01530,C-00268,Dang Van Linh,2026-06-23,4802000,SUCCESS,EV-008
O-01531,C-01722,Vu Van Nam,2026-07-07,4569000,SUCCESS,EV-005
O-01532,C-01659,Dang Van Son,2026-07-13,1861000,SUCCESS,EV-008
O-01533,C-00151,Vo Van Phuc,2026-07-11,185000,SUCCESS,EV-004
O-01534,C-01742,Vu Van Thanh,2026-07-11,3141000,SUCCESS,EV-006
O-01535,C-00517,Nguyen Van Cuong,2026-07-10,237000,SUCCESS,EV-005
O-01536,C-00214,Bui Van Trung,2026-06-24,4362000,SUCCESS,EV-004
O-01537,C-00226,Le Van Minh,2026-06-25,3984000,FAILED,EV-007
O-01538,C-01002,Nguyen Van Minh,2026-06-25,3365000,SUCCESS,EV-009
O-01539,C-01679,Dang Van Linh,2026-07-09,3855000,SUCCESS,EV-005
O-01540,C-00774,Nguyen Van Son,2026-07-07,3884000,SUCCESS,EV-003
O-01541,C-01839,Bui Van Khanh,2026-06-28,4240000,SUCCESS,EV-003
O-01542,C-01749,Tran Van Khanh,2026-06-19,1123000,SUCCESS,EV-001
O-01543,C-01068,Dang Van Minh,2026-06-27,1359000,SUCCESS,EV-004
O-01544,C-00615,Le Van Hung,2026-07-01,886000,SUCCESS,EV-003
O-01545,C-01290,Phan Van Dung,2026-07-13,701000,SUCCESS,EV-006
O-01546,C-01543,Dang Van Trung,2026-07-08,2189000,SUCCESS,EV-001
O-01547,C-01524,Phan Van Quang,2026-06-24,1315000,SUCCESS,EV-006
O-01548,C-00060,Vo Van Anh,2026-07-11,3093000,SUCCESS,EV-010
O-01549,C-00415,Vu Van Dung,2026-07-03,2408000,SUCCESS,EV-002
O-01550,C-00645,Nguyen Van Hung,2026-07-07,1469000,SUCCESS,EV-009
O-01551,C-00230,Bui Van Cuong,2026-07-05,2098000,SUCCESS,EV-006
O-01552,C-01038,Vo Van Linh,2026-06-19,2724000,SUCCESS,EV-009
O-01553,C-00384,Vu Van Khanh,2026-06-21,4332000,SUCCESS,EV-007
O-01554,C-01662,Phan Van Son,2026-06-22,449000,SUCCESS,EV-010
O-01555,C-01451,Dang Van Binh,2026-07-09,1488000,SUCCESS,EV-005
O-01556,C-00051,Tran Van Quang,2026-07-06,3351000,SUCCESS,EV-010
O-01557,C-01599,Vu Van Phuc,2026-07-12,1985000,SUCCESS,EV-001
O-01558,C-01381,Phan Van Son,2026-06-30,776000,SUCCESS,EV-010
O-01559,C-00615,Le Van Hung,2026-07-03,2469000,SUCCESS,EV-007
O-01560,C-00274,Phan Van Hung,2026-06-27,4286000,SUCCESS,EV-008
O-01561,C-00479,Pham Van Minh,2026-07-07,4805000,SUCCESS,EV-002
O-01562,C-01935,Dang Van Anh,2026-06-24,2334000,SUCCESS,EV-007
O-01563,C-00936,Tran Van Minh,2026-07-02,391000,SUCCESS,EV-003
O-01564,C-00839,Bui Van Minh,2026-07-14,3386000,SUCCESS,EV-007
O-01565,C-01888,Pham Van Minh,2026-07-04,4459000,SUCCESS,EV-007
O-01566,C-00709,Pham Van Dung,2026-07-08,3599000,SUCCESS,EV-009
O-01567,C-00592,Nguyen Van Thanh,2026-07-01,220000,SUCCESS,EV-006
O-01568,C-01650,Pham Van Cuong,2026-07-16,319000,SUCCESS,EV-009
O-01569,C-01338,Phan Van Cuong,2026-06-24,1919000,SUCCESS,EV-002
O-01570,C-01815,Vo Van Binh,2026-07-01,363000,SUCCESS,EV-009
O-01571,C-01683,Tran Van Anh,2026-07-05,2056000,SUCCESS,EV-002
O-01572,C-01139,Phan Van Son,2026-07-08,1646000,SUCCESS,EV-008
O-01573,C-00437,Le Van Nam,2026-06-20,3756000,SUCCESS,EV-002
O-01574,C-01627,Vo Van Phuc,2026-07-09,3513000,FAILED,EV-002
O-01575,C-01707,Tran Van Thanh,2026-06-24,1414000,SUCCESS,EV-005
O-01576,C-01297,Bui Van Dung,2026-07-10,1672000,SUCCESS,EV-004
O-01577,C-00476,Vo Van Dung,2026-07-17,447000,FAILED,EV-008
O-01578,C-00952,Dang Van Dung,2026-06-24,4117000,SUCCESS,EV-002
O-01579,C-01951,Dang Van Hung,2026-07-06,3715000,SUCCESS,EV-007
O-01580,C-01489,Le Van Quang,2026-07-10,3677000,SUCCESS,EV-004
O-01581,C-01955,Phan Van Hung,2026-06-29,1425000,SUCCESS,EV-007
O-01582,C-00854,Nguyen Van Dung,2026-07-06,2257000,SUCCESS,EV-006
O-01583,C-01767,Pham Van Khanh,2026-06-21,127000,SUCCESS,EV-003
O-01584,C-01866,Hoang Van Nam,2026-07-07,942000,SUCCESS,EV-009
O-01585,C-00716,Le Van Minh,2026-06-23,3688000,SUCCESS,EV-003
O-01586,C-00094,Le Van Quang,2026-06-30,4156000,SUCCESS,EV-001
O-01587,C-01004,Pham Van Thanh,2026-06-20,2743000,SUCCESS,EV-006
O-01588,C-01101,Dang Van Dung,2026-07-09,3579000,SUCCESS,EV-010
O-01589,C-01925,Dang Van Nam,2026-07-18,3912000,SUCCESS,EV-003
O-01590,C-01962,Hoang Van Phuc,2026-06-19,3545000,SUCCESS,EV-006
O-01591,C-01293,Bui Van Linh,2026-07-18,2166000,SUCCESS,EV-002
O-01592,C-00646,Dang Van Anh,2026-06-21,4736000,FAILED,EV-004
O-01593,C-00807,Le Van Nam,2026-06-29,2976000,SUCCESS,EV-008
O-01594,C-00784,Pham Van Phuc,2026-07-13,4747000,FAILED,EV-007
O-01595,C-00429,Vu Van Thanh,2026-07-18,2325000,FAILED,EV-008
O-01596,C-01756,Hoang Van Dung,2026-07-11,293000,SUCCESS,EV-006
O-01597,C-01369,Nguyen Van Quang,2026-06-21,2300000,SUCCESS,EV-004
O-01598,C-01967,Vu Van Minh,2026-07-16,1773000,SUCCESS,EV-010
O-01599,C-01346,Tran Van Hieu,2026-07-03,1260000,SUCCESS,EV-003
O-01600,C-01948,Phan Van Cuong,2026-07-13,3864000,SUCCESS,EV-009
O-01601,C-01203,Vo Van Quang,2026-06-20,3028000,SUCCESS,EV-003
O-01602,C-00126,Dang Van Dung,2026-07-03,800000,SUCCESS,EV-009
O-01603,C-01824,Nguyen Van Nam,2026-06-27,166000,SUCCESS,EV-010
O-01604,C-01614,Vo Van Anh,2026-07-09,566000,SUCCESS,EV-003
O-01605,C-00036,Vo Van Cuong,2026-06-27,1848000,SUCCESS,EV-009
O-01606,C-00608,Pham Van Khanh,2026-07-03,2049000,SUCCESS,EV-009
O-01607,C-00635,Hoang Van Minh,2026-06-27,4128000,SUCCESS,EV-002
O-01608,C-01883,Dang Van Khanh,2026-07-09,1956000,SUCCESS,EV-001
O-01609,C-01065,Nguyen Van Minh,2026-06-24,2372000,SUCCESS,EV-009
O-01610,C-01574,Pham Van Thanh,2026-07-05,2205000,SUCCESS,EV-010
O-01611,C-01714,Pham Van Khanh,2026-06-20,4913000,SUCCESS,EV-005
O-01612,C-00024,Vu Van Hieu,2026-06-21,4875000,SUCCESS,EV-003
O-01613,C-00703,Phan Van Son,2026-07-07,1033000,FAILED,EV-007
O-01614,C-01799,Le Van Phuc,2026-07-16,3339000,SUCCESS,EV-005
O-01615,C-01781,Phan Van Quang,2026-07-14,4631000,SUCCESS,EV-002
O-01616,C-00407,Pham Van Linh,2026-06-29,2389000,SUCCESS,EV-008
O-01617,C-01998,Nguyen Van Phuc,2026-07-09,1494000,SUCCESS,EV-010
O-01618,C-00183,Vu Van Linh,2026-07-08,1682000,SUCCESS,EV-004
O-01619,C-01885,Vo Van Minh,2026-06-20,3819000,FAILED,EV-009
O-01620,C-00907,Le Van Hieu,2026-06-22,2846000,SUCCESS,EV-006
O-01621,C-01856,Phan Van Linh,2026-07-12,1162000,SUCCESS,EV-010
O-01622,C-00271,Hoang Van Phuc,2026-07-15,3916000,SUCCESS,EV-001
O-01623,C-01460,Vu Van Anh,2026-06-28,540000,SUCCESS,EV-002
O-01624,C-01358,Le Van Khanh,2026-07-16,1920000,SUCCESS,EV-002
O-01625,C-00500,Le Van Linh,2026-06-20,279000,SUCCESS,EV-008
O-01626,C-00681,Vo Van Cuong,2026-06-24,2904000,SUCCESS,EV-008
O-01627,C-00882,Le Van Trung,2026-07-18,4319000,SUCCESS,EV-010
O-01628,C-00364,Hoang Van Phuc,2026-07-17,4606000,SUCCESS,EV-003
O-01629,C-01618,Tran Van Quang,2026-06-23,4056000,SUCCESS,EV-003
O-01630,C-00944,Vu Van Khanh,2026-07-06,2098000,SUCCESS,EV-002
O-01631,C-01259,Nguyen Van Anh,2026-06-21,1299000,SUCCESS,EV-005
O-01632,C-00444,Dang Van Hieu,2026-06-23,1833000,SUCCESS,EV-008
O-01633,C-00960,Bui Van Phuc,2026-07-06,887000,SUCCESS,EV-002
O-01634,C-00749,Hoang Van Hieu,2026-07-03,4532000,SUCCESS,EV-006
O-01635,C-00826,Phan Van Nam,2026-06-21,3644000,SUCCESS,EV-009
O-01636,C-00734,Vu Van Thanh,2026-07-14,4882000,SUCCESS,EV-005
O-01637,C-00284,Vo Van Hung,2026-06-23,3027000,SUCCESS,EV-006
O-01638,C-00282,Vo Van Thanh,2026-07-07,1241000,SUCCESS,EV-007
O-01639,C-00806,Nguyen Van Binh,2026-07-01,1653000,SUCCESS,EV-004
O-01640,C-00862,Bui Van Hieu,2026-06-21,820000,SUCCESS,EV-003
O-01641,C-01138,Vu Van Khanh,2026-06-29,2594000,SUCCESS,EV-001
O-01642,C-00073,Phan Van Nam,2026-07-08,173000,SUCCESS,EV-008
O-01643,C-00597,Hoang Van Trung,2026-06-21,1650000,SUCCESS,EV-007
O-01644,C-00416,Le Van Dung,2026-07-07,3149000,SUCCESS,EV-001
O-01645,C-00125,Nguyen Van Khanh,2026-07-15,4197000,SUCCESS,EV-007
O-01646,C-00862,Bui Van Hieu,2026-07-17,192000,SUCCESS,EV-004
O-01647,C-01870,Pham Van Hieu,2026-07-05,128000,SUCCESS,EV-010
O-01648,C-01026,Vo Van Nam,2026-06-23,1697000,SUCCESS,EV-002
O-01649,C-01259,Nguyen Van Anh,2026-07-16,4918000,FAILED,EV-006
O-01650,C-01541,Nguyen Van Thanh,2026-06-25,4225000,SUCCESS,EV-009
O-01651,C-00511,Phan Van Hung,2026-06-24,2750000,SUCCESS,EV-006
O-01652,C-00034,Vo Van Anh,2026-07-17,2530000,SUCCESS,EV-009
O-01653,C-01475,Hoang Van Anh,2026-07-17,1919000,SUCCESS,EV-008
O-01654,C-01889,Vu Van Thanh,2026-07-09,4376000,SUCCESS,EV-006
O-01655,C-01811,Vo Van Minh,2026-07-02,1800000,SUCCESS,EV-008
